OFFICIAL ELECTION RESULTS
Bucks
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Bristol Twp  6th-2nd","STATE TREASURER","Timothy Runkle","6","0.00%"
"Bristol Twp  6th-2nd","STATE TREASURER","Joe Soloski","25","0.00%"
"Bristol Twp  6th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","2","0.00%"
"Bristol Twp  6th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","386","0.00%"
"Bristol Twp  6th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","419","0.00%"
"Bristol Twp  6th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","0","0.00%"
"Bristol Twp  6th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","545","0.00%"
"Bristol Twp  6th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","271","0.00%"
"Bristol Twp  6th-3rd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","248","0.00%"
"Bristol Twp  6th-3rd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","254","0.00%"
"Bristol Twp  6th-3rd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","5","0.00%"
"Bristol Twp  6th-3rd","PRESIDENT OF THE UNITED STATES","Write-in","2","0.00%"
"Bristol Twp  6th-3rd","ATTORNEY GENERAL","Write-in","1","0.00%"
"Bristol Twp  6th-3rd","ATTORNEY GENERAL","Josh Shapiro","251","0.00%"
"Bristol Twp  6th-3rd","ATTORNEY GENERAL","Heather Heidelbaugh","229","0.00%"
"Bristol Twp  6th-3rd","ATTORNEY GENERAL","Richard L. Weiss","11","0.00%"
"Bristol Twp  6th-3rd","ATTORNEY GENERAL","Daniel Wassmer","11","0.00%"
"Bristol Twp  6th-3rd","AUDITOR GENERAL","Write-in","1","0.00%"
"Bristol Twp  6th-3rd","AUDITOR GENERAL","Nina Ahmad","222","0.00%"
"Bristol Twp  6th-3rd","AUDITOR GENERAL","Timothy DeFoor","240","0.00%"
"Bristol Twp  6th-3rd","AUDITOR GENERAL","Olivia Faison","8","0.00%"
"Bristol Twp  6th-3rd","AUDITOR GENERAL","Jennifer Moore","22","0.00%"
"Bristol Twp  6th-3rd","STATE TREASURER","Write-in","1","0.00%"
"Bristol Twp  6th-3rd","STATE TREASURER","Joe Torsella","237","0.00%"
"Bristol Twp  6th-3rd","STATE TREASURER","Stacy L. Garrity","237","0.00%"
"Bristol Twp  6th-3rd","STATE TREASURER","Timothy Runkle","9","0.00%"
"Bristol Twp  6th-3rd","STATE TREASURER","Joe Soloski","9","0.00%"
"Bristol Twp  6th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","2","0.00%"
"Bristol Twp  6th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","197","0.00%"
"Bristol Twp  6th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","298","0.00%"
"Bristol Twp  6th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","4","0.00%"
"Bristol Twp  6th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","323","0.00%"
"Bristol Twp  6th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","172","0.00%"
"Bristol Twp  7th-1st","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","515","0.00%"
"Bristol Twp  7th-1st","PRESIDENT OF THE UNITED STATES","Donald J. Trump","495","0.00%"
"Bristol Twp  7th-1st","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","19","0.00%"
"Bristol Twp  7th-1st","PRESIDENT OF THE UNITED STATES","Write-in","1","0.00%"
"Bristol Twp  7th-1st","ATTORNEY GENERAL","Write-in","0","0.00%"
"Bristol Twp  7th-1st","ATTORNEY GENERAL","Josh Shapiro","527","0.00%"
"Bristol Twp  7th-1st","ATTORNEY GENERAL","Heather Heidelbaugh","439","0.00%"
"Bristol Twp  7th-1st","ATTORNEY GENERAL","Richard L. Weiss","12","0.00%"
"Bristol Twp  7th-1st","ATTORNEY GENERAL","Daniel Wassmer","30","0.00%"
"Bristol Twp  7th-1st","AUDITOR GENERAL","Write-in","0","0.00%"
"Bristol Twp  7th-1st","AUDITOR GENERAL","Nina Ahmad","489","0.00%"
"Bristol Twp  7th-1st","AUDITOR GENERAL","Timothy DeFoor","451","0.00%"
"Bristol Twp  7th-1st","AUDITOR GENERAL","Olivia Faison","19","0.00%"
"Bristol Twp  7th-1st","AUDITOR GENERAL","Jennifer Moore","39","0.00%"
"Bristol Twp  7th-1st","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp  7th-1st","STATE TREASURER","Joe Torsella","508","0.00%"
"Bristol Twp  7th-1st","STATE TREASURER","Stacy L. Garrity","442","0.00%"
"Bristol Twp  7th-1st","STATE TREASURER","Timothy Runkle","11","0.00%"
"Bristol Twp  7th-1st","STATE TREASURER","Joe Soloski","37","0.00%"
"Bristol Twp  7th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","3","0.00%"
"Bristol Twp  7th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","417","0.00%"
"Bristol Twp  7th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","590","0.00%"
"Bristol Twp  7th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","Write-in","7","0.00%"
"Bristol Twp  7th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","John T. Galloway","512","0.00%"
"Bristol Twp  7th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","Jeanine McGee","483","0.00%"
"Bristol Twp  7th-2nd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","590","0.00%"
"Bristol Twp  7th-2nd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","400","0.00%"
"Bristol Twp  7th-2nd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","7","0.00%"
"Bristol Twp  7th-2nd","PRESIDENT OF THE UNITED STATES","Write-in","3","0.00%"
"Bristol Twp  7th-2nd","ATTORNEY GENERAL","Write-in","0","0.00%"
"Bristol Twp  7th-2nd","ATTORNEY GENERAL","Josh Shapiro","589","0.00%"
"Bristol Twp  7th-2nd","ATTORNEY GENERAL","Heather Heidelbaugh","372","0.00%"
"Bristol Twp  7th-2nd","ATTORNEY GENERAL","Richard L. Weiss","14","0.00%"
"Bristol Twp  7th-2nd","ATTORNEY GENERAL","Daniel Wassmer","11","0.00%"
"Bristol Twp  7th-2nd","AUDITOR GENERAL","Write-in","0","0.00%"
"Bristol Twp  7th-2nd","AUDITOR GENERAL","Nina Ahmad","552","0.00%"
"Bristol Twp  7th-2nd","AUDITOR GENERAL","Timothy DeFoor","395","0.00%"
"Bristol Twp  7th-2nd","AUDITOR GENERAL","Olivia Faison","14","0.00%"
"Bristol Twp  7th-2nd","AUDITOR GENERAL","Jennifer Moore","20","0.00%"
"Bristol Twp  7th-2nd","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp  7th-2nd","STATE TREASURER","Joe Torsella","577","0.00%"
"Bristol Twp  7th-2nd","STATE TREASURER","Stacy L. Garrity","377","0.00%"
"Bristol Twp  7th-2nd","STATE TREASURER","Timothy Runkle","11","0.00%"
"Bristol Twp  7th-2nd","STATE TREASURER","Joe Soloski","18","0.00%"
"Bristol Twp  7th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","10","0.00%"
"Bristol Twp  7th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","497","0.00%"
"Bristol Twp  7th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","485","0.00%"
"Bristol Twp  7th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","1","0.00%"
"Bristol Twp  7th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","640","0.00%"
"Bristol Twp  7th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","338","0.00%"
"Bristol Twp  8th-1st","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","566","0.00%"
"Bristol Twp  8th-1st","PRESIDENT OF THE UNITED STATES","Donald J. Trump","544","0.00%"
"Bristol Twp  8th-1st","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","19","0.00%"
"Bristol Twp  8th-1st","PRESIDENT OF THE UNITED STATES","Write-in","0","0.00%"
"Bristol Twp  8th-1st","ATTORNEY GENERAL","Write-in","1","0.00%"
"Bristol Twp  8th-1st","ATTORNEY GENERAL","Josh Shapiro","593","0.00%"
"Bristol Twp  8th-1st","ATTORNEY GENERAL","Heather Heidelbaugh","472","0.00%"
"Bristol Twp  8th-1st","ATTORNEY GENERAL","Richard L. Weiss","18","0.00%"
"Bristol Twp  8th-1st","ATTORNEY GENERAL","Daniel Wassmer","19","0.00%"
"Bristol Twp  8th-1st","AUDITOR GENERAL","Write-in","0","0.00%"
"Bristol Twp  8th-1st","AUDITOR GENERAL","Nina Ahmad","512","0.00%"
"Bristol Twp  8th-1st","AUDITOR GENERAL","Timothy DeFoor","525","0.00%"
"Bristol Twp  8th-1st","AUDITOR GENERAL","Olivia Faison","16","0.00%"
"Bristol Twp  8th-1st","AUDITOR GENERAL","Jennifer Moore","36","0.00%"
"Bristol Twp  8th-1st","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp  8th-1st","STATE TREASURER","Joe Torsella","567","0.00%"
"Bristol Twp  8th-1st","STATE TREASURER","Stacy L. Garrity","481","0.00%"
"Bristol Twp  8th-1st","STATE TREASURER","Timothy Runkle","17","0.00%"
"Bristol Twp  8th-1st","STATE TREASURER","Joe Soloski","28","0.00%"
"Bristol Twp  8th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","3","0.00%"
"Bristol Twp  8th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","456","0.00%"
"Bristol Twp  8th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","651","0.00%"
"Bristol Twp  8th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","0","0.00%"
"Bristol Twp  8th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","692","0.00%"
"Bristol Twp  8th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","414","0.00%"
"Bristol Twp  8th-2nd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","615","0.00%"
"Bristol Twp  8th-2nd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","591","0.00%"
"Bristol Twp  8th-2nd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","12","0.00%"
"Bristol Twp  8th-2nd","PRESIDENT OF THE UNITED STATES","Write-in","5","0.00%"
"Bristol Twp  8th-2nd","ATTORNEY GENERAL","Write-in","0","0.00%"
"Bristol Twp  8th-2nd","ATTORNEY GENERAL","Josh Shapiro","602","0.00%"
"Bristol Twp  8th-2nd","ATTORNEY GENERAL","Heather Heidelbaugh","561","0.00%"
"Bristol Twp  8th-2nd","ATTORNEY GENERAL","Richard L. Weiss","12","0.00%"
"Bristol Twp  8th-2nd","ATTORNEY GENERAL","Daniel Wassmer","30","0.00%"
"Bristol Twp  8th-2nd","AUDITOR GENERAL","Write-in","0","0.00%"
"Bristol Twp  8th-2nd","AUDITOR GENERAL","Nina Ahmad","564","0.00%"
"Bristol Twp  8th-2nd","AUDITOR GENERAL","Timothy DeFoor","586","0.00%"
"Bristol Twp  8th-2nd","AUDITOR GENERAL","Olivia Faison","12","0.00%"
"Bristol Twp  8th-2nd","AUDITOR GENERAL","Jennifer Moore","36","0.00%"
"Bristol Twp  8th-2nd","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp  8th-2nd","STATE TREASURER","Joe Torsella","604","0.00%"
"Bristol Twp  8th-2nd","STATE TREASURER","Stacy L. Garrity","557","0.00%"
"Bristol Twp  8th-2nd","STATE TREASURER","Timothy Runkle","11","0.00%"
"Bristol Twp  8th-2nd","STATE TREASURER","Joe Soloski","27","0.00%"
"Bristol Twp  8th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","3","0.00%"
"Bristol Twp  8th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","501","0.00%"
"Bristol Twp  8th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","711","0.00%"
"Bristol Twp  8th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","0","0.00%"
"Bristol Twp  8th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","725","0.00%"
"Bristol Twp  8th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","484","0.00%"
"Bristol Twp  9th-1st","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","651","0.00%"
"Bristol Twp  9th-1st","PRESIDENT OF THE UNITED STATES","Donald J. Trump","600","0.00%"
"Bristol Twp  9th-1st","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","16","0.00%"
"Bristol Twp  9th-1st","PRESIDENT OF THE UNITED STATES","Write-in","3","0.00%"
"Bristol Twp  9th-1st","ATTORNEY GENERAL","Write-in","0","0.00%"
"Bristol Twp  9th-1st","ATTORNEY GENERAL","Josh Shapiro","672","0.00%"
"Bristol Twp  9th-1st","ATTORNEY GENERAL","Heather Heidelbaugh","540","0.00%"
"Bristol Twp  9th-1st","ATTORNEY GENERAL","Richard L. Weiss","15","0.00%"
"Bristol Twp  9th-1st","ATTORNEY GENERAL","Daniel Wassmer","28","0.00%"
"Bristol Twp  9th-1st","AUDITOR GENERAL","Write-in","1","0.00%"
"Bristol Twp  9th-1st","AUDITOR GENERAL","Nina Ahmad","622","0.00%"
"Bristol Twp  9th-1st","AUDITOR GENERAL","Timothy DeFoor","554","0.00%"
"Bristol Twp  9th-1st","AUDITOR GENERAL","Olivia Faison","19","0.00%"
"Bristol Twp  9th-1st","AUDITOR GENERAL","Jennifer Moore","51","0.00%"
"Bristol Twp  9th-1st","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp  9th-1st","STATE TREASURER","Joe Torsella","645","0.00%"
"Bristol Twp  9th-1st","STATE TREASURER","Stacy L. Garrity","558","0.00%"
"Bristol Twp  9th-1st","STATE TREASURER","Timothy Runkle","18","0.00%"
"Bristol Twp  9th-1st","STATE TREASURER","Joe Soloski","30","0.00%"
"Bristol Twp  9th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","5","0.00%"
"Bristol Twp  9th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","563","0.00%"
"Bristol Twp  9th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","694","0.00%"
"Bristol Twp  9th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","2","0.00%"
"Bristol Twp  9th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","764","0.00%"
"Bristol Twp  9th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","494","0.00%"
"Bristol Twp  9th-2nd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","694","0.00%"
"Bristol Twp  9th-2nd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","612","0.00%"
"Bristol Twp  9th-2nd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","15","0.00%"
"Bristol Twp  9th-2nd","PRESIDENT OF THE UNITED STATES","Write-in","3","0.00%"
"Bristol Twp  9th-2nd","ATTORNEY GENERAL","Write-in","1","0.00%"
"Bristol Twp  9th-2nd","ATTORNEY GENERAL","Josh Shapiro","705","0.00%"
"Bristol Twp  9th-2nd","ATTORNEY GENERAL","Heather Heidelbaugh","557","0.00%"
"Bristol Twp  9th-2nd","ATTORNEY GENERAL","Richard L. Weiss","9","0.00%"
"Bristol Twp  9th-2nd","ATTORNEY GENERAL","Daniel Wassmer","29","0.00%"
"Bristol Twp  9th-2nd","AUDITOR GENERAL","Write-in","0","0.00%"
"Bristol Twp  9th-2nd","AUDITOR GENERAL","Nina Ahmad","654","0.00%"
"Bristol Twp  9th-2nd","AUDITOR GENERAL","Timothy DeFoor","593","0.00%"
"Bristol Twp  9th-2nd","AUDITOR GENERAL","Olivia Faison","14","0.00%"
"Bristol Twp  9th-2nd","AUDITOR GENERAL","Jennifer Moore","31","0.00%"
"Bristol Twp  9th-2nd","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp  9th-2nd","STATE TREASURER","Joe Torsella","685","0.00%"
"Bristol Twp  9th-2nd","STATE TREASURER","Stacy L. Garrity","570","0.00%"
"Bristol Twp  9th-2nd","STATE TREASURER","Timothy Runkle","10","0.00%"
"Bristol Twp  9th-2nd","STATE TREASURER","Joe Soloski","28","0.00%"
"Bristol Twp  9th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","4","0.00%"
"Bristol Twp  9th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","560","0.00%"
"Bristol Twp  9th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","738","0.00%"
"Bristol Twp  9th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","Write-in","0","0.00%"
"Bristol Twp  9th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","John T. Galloway","735","0.00%"
"Bristol Twp  9th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","Jeanine McGee","568","0.00%"
"Bristol Twp  9th-3rd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","706","0.00%"
"Bristol Twp  9th-3rd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","582","0.00%"
"Bristol Twp  9th-3rd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","7","0.00%"
"Bristol Twp  9th-3rd","PRESIDENT OF THE UNITED STATES","Write-in","5","0.00%"
"Bristol Twp  9th-3rd","ATTORNEY GENERAL","Write-in","0","0.00%"
"Bristol Twp  9th-3rd","ATTORNEY GENERAL","Josh Shapiro","729","0.00%"
"Bristol Twp  9th-3rd","ATTORNEY GENERAL","Heather Heidelbaugh","517","0.00%"
"Bristol Twp  9th-3rd","ATTORNEY GENERAL","Richard L. Weiss","15","0.00%"
"Bristol Twp  9th-3rd","ATTORNEY GENERAL","Daniel Wassmer","16","0.00%"
"Bristol Twp  9th-3rd","AUDITOR GENERAL","Write-in","2","0.00%"
"Bristol Twp  9th-3rd","AUDITOR GENERAL","Nina Ahmad","667","0.00%"
"Bristol Twp  9th-3rd","AUDITOR GENERAL","Timothy DeFoor","555","0.00%"
"Bristol Twp  9th-3rd","AUDITOR GENERAL","Olivia Faison","17","0.00%"
"Bristol Twp  9th-3rd","AUDITOR GENERAL","Jennifer Moore","26","0.00%"
"Bristol Twp  9th-3rd","STATE TREASURER","Write-in","1","0.00%"
"Bristol Twp  9th-3rd","STATE TREASURER","Joe Torsella","701","0.00%"
"Bristol Twp  9th-3rd","STATE TREASURER","Stacy L. Garrity","529","0.00%"
"Bristol Twp  9th-3rd","STATE TREASURER","Timothy Runkle","17","0.00%"
"Bristol Twp  9th-3rd","STATE TREASURER","Joe Soloski","25","0.00%"
"Bristol Twp  9th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","7","0.00%"
"Bristol Twp  9th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","615","0.00%"
"Bristol Twp  9th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","659","0.00%"
"Bristol Twp  9th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","Write-in","0","0.00%"
"Bristol Twp  9th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","John T. Galloway","762","0.00%"
"Bristol Twp  9th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 140th","Jeanine McGee","518","0.00%"
"Bristol Twp 10th-1st","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","361","0.00%"
"Bristol Twp 10th-1st","PRESIDENT OF THE UNITED STATES","Donald J. Trump","372","0.00%"
"Bristol Twp 10th-1st","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","7","0.00%"
"Bristol Twp 10th-1st","PRESIDENT OF THE UNITED STATES","Write-in","1","0.00%"
"Bristol Twp 10th-1st","ATTORNEY GENERAL","Write-in","2","0.00%"
"Bristol Twp 10th-1st","ATTORNEY GENERAL","Josh Shapiro","365","0.00%"
"Bristol Twp 10th-1st","ATTORNEY GENERAL","Heather Heidelbaugh","326","0.00%"
"Bristol Twp 10th-1st","ATTORNEY GENERAL","Richard L. Weiss","10","0.00%"
"Bristol Twp 10th-1st","ATTORNEY GENERAL","Daniel Wassmer","18","0.00%"
"Bristol Twp 10th-1st","AUDITOR GENERAL","Write-in","0","0.00%"
"Bristol Twp 10th-1st","AUDITOR GENERAL","Nina Ahmad","328","0.00%"
"Bristol Twp 10th-1st","AUDITOR GENERAL","Timothy DeFoor","347","0.00%"
"Bristol Twp 10th-1st","AUDITOR GENERAL","Olivia Faison","11","0.00%"
"Bristol Twp 10th-1st","AUDITOR GENERAL","Jennifer Moore","29","0.00%"
"Bristol Twp 10th-1st","STATE TREASURER","Write-in","0","0.00%"
"Bristol Twp 10th-1st","STATE TREASURER","Joe Torsella","360","0.00%"
"Bristol Twp 10th-1st","STATE TREASURER","Stacy L. Garrity","327","0.00%"
"Bristol Twp 10th-1st","STATE TREASURER","Timothy Runkle","8","0.00%"
"Bristol Twp 10th-1st","STATE TREASURER","Joe Soloski","22","0.00%"
"Bristol Twp 10th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","2","0.00%"
"Bristol Twp 10th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","292","0.00%"
"Bristol Twp 10th-1st","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","435","0.00%"
"Bristol Twp 10th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","1","0.00%"
"Bristol Twp 10th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","448","0.00%"
"Bristol Twp 10th-1st","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","278","0.00%"
"Bristol Twp 10th-2nd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","469","0.00%"
"Bristol Twp 10th-2nd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","291","0.00%"
"Bristol Twp 10th-2nd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","8","0.00%"
"Bristol Twp 10th-2nd","PRESIDENT OF THE UNITED STATES","Write-in","2","0.00%"
"Bristol Twp 10th-2nd","ATTORNEY GENERAL","Write-in","1","0.00%"
"Bristol Twp 10th-2nd","ATTORNEY GENERAL","Josh Shapiro","494","0.00%"
"Bristol Twp 10th-2nd","ATTORNEY GENERAL","Heather Heidelbaugh","246","0.00%"
"Bristol Twp 10th-2nd","ATTORNEY GENERAL","Richard L. Weiss","6","0.00%"
"Bristol Twp 10th-2nd","ATTORNEY GENERAL","Daniel Wassmer","15","0.00%"
"Bristol Twp 10th-2nd","AUDITOR GENERAL","Write-in","3","0.00%"
"Bristol Twp 10th-2nd","AUDITOR GENERAL","Nina Ahmad","447","0.00%"
"Bristol Twp 10th-2nd","AUDITOR GENERAL","Timothy DeFoor","261","0.00%"
"Bristol Twp 10th-2nd","AUDITOR GENERAL","Olivia Faison","7","0.00%"
"Bristol Twp 10th-2nd","AUDITOR GENERAL","Jennifer Moore","34","0.00%"
"Bristol Twp 10th-2nd","STATE TREASURER","Write-in","2","0.00%"
"Bristol Twp 10th-2nd","STATE TREASURER","Joe Torsella","488","0.00%"
"Bristol Twp 10th-2nd","STATE TREASURER","Stacy L. Garrity","245","0.00%"
"Bristol Twp 10th-2nd","STATE TREASURER","Timothy Runkle","5","0.00%"
"Bristol Twp 10th-2nd","STATE TREASURER","Joe Soloski","16","0.00%"
"Bristol Twp 10th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","3","0.00%"
"Bristol Twp 10th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","397","0.00%"
"Bristol Twp 10th-2nd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","360","0.00%"
"Bristol Twp 10th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","5","0.00%"
"Bristol Twp 10th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","551","0.00%"
"Bristol Twp 10th-2nd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","201","0.00%"
"Bristol Twp 10th-3rd","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","337","0.00%"
"Bristol Twp 10th-3rd","PRESIDENT OF THE UNITED STATES","Donald J. Trump","320","0.00%"
"Bristol Twp 10th-3rd","PRESIDENT OF THE UNITED STATES","Jo Jorgensen","7","0.00%"
"Bristol Twp 10th-3rd","PRESIDENT OF THE UNITED STATES","Write-in","1","0.00%"
"Bristol Twp 10th-3rd","ATTORNEY GENERAL","Write-in","1","0.00%"
"Bristol Twp 10th-3rd","ATTORNEY GENERAL","Josh Shapiro","336","0.00%"
"Bristol Twp 10th-3rd","ATTORNEY GENERAL","Heather Heidelbaugh","293","0.00%"
"Bristol Twp 10th-3rd","ATTORNEY GENERAL","Richard L. Weiss","3","0.00%"
"Bristol Twp 10th-3rd","ATTORNEY GENERAL","Daniel Wassmer","22","0.00%"
"Bristol Twp 10th-3rd","AUDITOR GENERAL","Write-in","1","0.00%"
"Bristol Twp 10th-3rd","AUDITOR GENERAL","Nina Ahmad","308","0.00%"
"Bristol Twp 10th-3rd","AUDITOR GENERAL","Timothy DeFoor","305","0.00%"
"Bristol Twp 10th-3rd","AUDITOR GENERAL","Olivia Faison","4","0.00%"
"Bristol Twp 10th-3rd","AUDITOR GENERAL","Jennifer Moore","29","0.00%"
"Bristol Twp 10th-3rd","STATE TREASURER","Write-in","1","0.00%"
"Bristol Twp 10th-3rd","STATE TREASURER","Joe Torsella","332","0.00%"
"Bristol Twp 10th-3rd","STATE TREASURER","Stacy L. Garrity","297","0.00%"
"Bristol Twp 10th-3rd","STATE TREASURER","Timothy Runkle","10","0.00%"
"Bristol Twp 10th-3rd","STATE TREASURER","Joe Soloski","8","0.00%"
"Bristol Twp 10th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Write-in","1","0.00%"
"Bristol Twp 10th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Christina Finello","276","0.00%"
"Bristol Twp 10th-3rd","REPRESENTATIVE IN CONGRESS (PA-01)","Brian Fitzpatrick","381","0.00%"
"Bristol Twp 10th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Write-in","3","0.00%"
"Bristol Twp 10th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Tina Davis","401","0.00%"
"Bristol Twp 10th-3rd","REPRESENTATIVE IN THE GENERAL ASSEMBLY 141st","Kelly Bellerby-Allen","252","0.00%"
"Bristol Twp 11th-1st","PRESIDENT OF THE UNITED STATES","Joseph R. Biden","564","0.00%"
"Bristol Twp 11th-1st","PRESIDENT OF THE UNITED STATES","Donald J. Trump","530","0.00%"
