Official Election Results
LEHIGH
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Allentown 7th Ward- 0008","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","102","7.66%"
"Allentown 7th Ward- 0008","Representative in the General Assembly in the 22nd Legis","CE CE GERLACH","50","7.66%"
"Allentown 7th Ward- 0008","Representative in the General Assembly in the 22nd Legis","ANA TIBURCIO","58","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","DANIELLE SHACKELFORD","58","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","AIDAN LEVINSON","35","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","APRIL RIDDICK","62","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","CARMEN BELL","50","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","CELESTE DEE","36","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","GABRIELLE KLOTZ","20","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","SARINA TORRES","54","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","JULIAN GURIDY","61","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","SUNNY GHAI","30","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","LORI MCFARLAND","17","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","BEN STEMRICH","63","7.66%"
"Allentown 7th Ward- 0008","Member of the Democratic State Committee","KATHLEEN PARSONS","24","7.66%"
"Allentown 7th Ward- 0008","DEM Member of the County Committee Allentown 7th Ward","JOHN SANTANA","97","7.66%"
"Allentown 7th Ward- 0008","REP Governor","STACY GARRITY","16","7.66%"
"Allentown 7th Ward- 0008","REP Lieutenant Governor","JOHN VENTRE","5","7.66%"
"Allentown 7th Ward- 0008","REP Lieutenant Governor","JASON RICHEY","11","7.66%"
"Allentown 7th Ward- 0008","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","16","7.66%"
"Allentown 7th Ward- 0008","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","13","7.66%"
"Allentown 7th Ward- 0008","Representative in the General Assembly in the 22nd Legis","ROBERT E SMITH JR","16","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - At Large","JOE VICHOT","11","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - At Large","LISA WALTER","9","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","8","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","5","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - At Large","BLAKE MARLES","10","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - District 1","BOB DADAY","12","7.66%"
"Allentown 7th Ward- 0008","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","10","7.66%"
"Allentown 8th Ward 1st Dist- 0009","DEM Governor","JOSH SHAPIRO","51","9.30%"
"Allentown 8th Ward 1st Dist- 0009","DEM Lieutenant Governor","AUSTIN DAVIS","48","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","23","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","12","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","3","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","17","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","46","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in the General Assembly in the 22nd Legis","CE CE GERLACH","31","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in the General Assembly in the 22nd Legis","ANA TIBURCIO","23","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","DANIELLE SHACKELFORD","28","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","AIDAN LEVINSON","14","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","APRIL RIDDICK","32","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","CARMEN BELL","36","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","CELESTE DEE","17","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","GABRIELLE KLOTZ","15","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","SARINA TORRES","30","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","JULIAN GURIDY","30","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","SUNNY GHAI","15","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","LORI MCFARLAND","9","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","BEN STEMRICH","28","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Democratic State Committee","KATHLEEN PARSONS","9","9.30%"
"Allentown 8th Ward 1st Dist- 0009","DEM Member of the County Committee Allentown 8th Ward 1s","TIFFANY POLEK","26","9.30%"
"Allentown 8th Ward 1st Dist- 0009","DEM Member of the County Committee Allentown 8th Ward 1s","CE CE GERLACH","40","9.30%"
"Allentown 8th Ward 1st Dist- 0009","REP Governor","STACY GARRITY","4","9.30%"
"Allentown 8th Ward 1st Dist- 0009","REP Lieutenant Governor","JOHN VENTRE","2","9.30%"
"Allentown 8th Ward 1st Dist- 0009","REP Lieutenant Governor","JASON RICHEY","2","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","5","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","4","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Representative in the General Assembly in the 22nd Legis","ROBERT E SMITH JR","3","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - At Large","JOE VICHOT","5","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - At Large","LISA WALTER","4","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","1","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","4","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - At Large","BLAKE MARLES","4","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - District 1","BOB DADAY","4","9.30%"
"Allentown 8th Ward 1st Dist- 0009","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","3","9.30%"
"Allentown 8th Ward 2nd Dist- 0010","DEM Governor","JOSH SHAPIRO","65","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","DEM Lieutenant Governor","AUSTIN DAVIS","64","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","27","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","21","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","10","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","11","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","65","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in the General Assembly in the 22nd Legis","CE CE GERLACH","30","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in the General Assembly in the 22nd Legis","ANA TIBURCIO","38","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","DANIELLE SHACKELFORD","39","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","AIDAN LEVINSON","19","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","APRIL RIDDICK","31","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","CARMEN BELL","37","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","CELESTE DEE","22","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","GABRIELLE KLOTZ","19","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","SARINA TORRES","30","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","JULIAN GURIDY","35","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","SUNNY GHAI","20","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","LORI MCFARLAND","19","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","BEN STEMRICH","38","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Democratic State Committee","KATHLEEN PARSONS","22","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","DEM Member of the County Committee Allentown 8th Ward 2n","THERESA NOA","63","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","REP Governor","STACY GARRITY","8","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","REP Lieutenant Governor","JOHN VENTRE","1","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","REP Lieutenant Governor","JASON RICHEY","8","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","8","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","8","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Representative in the General Assembly in the 22nd Legis","ROBERT E SMITH JR","8","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - At Large","JOE VICHOT","5","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - At Large","LISA WALTER","5","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","5","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","2","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - At Large","BLAKE MARLES","7","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - District 1","BOB DADAY","7","9.59%"
"Allentown 8th Ward 2nd Dist- 0010","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","2","9.59%"
"Allentown 8th Ward 3rd Dist- 0011","DEM Governor","JOSH SHAPIRO","70","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","DEM Lieutenant Governor","AUSTIN DAVIS","60","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","26","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","37","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","1","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","10","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","63","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in the General Assembly in the 22nd Legis","CE CE GERLACH","40","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in the General Assembly in the 22nd Legis","ANA TIBURCIO","37","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","DANIELLE SHACKELFORD","48","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","AIDAN LEVINSON","17","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","APRIL RIDDICK","43","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","CARMEN BELL","42","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","CELESTE DEE","27","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","GABRIELLE KLOTZ","15","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","SARINA TORRES","46","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","JULIAN GURIDY","48","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","SUNNY GHAI","12","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","LORI MCFARLAND","11","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","BEN STEMRICH","37","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Democratic State Committee","KATHLEEN PARSONS","12","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","REP Governor","STACY GARRITY","10","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","REP Lieutenant Governor","JOHN VENTRE","1","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","REP Lieutenant Governor","JASON RICHEY","8","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","11","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","7","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Representative in the General Assembly in the 22nd Legis","ROBERT E SMITH JR","10","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - At Large","JOE VICHOT","7","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - At Large","LISA WALTER","7","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","6","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","5","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - At Large","BLAKE MARLES","6","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - District 1","BOB DADAY","8","7.26%"
"Allentown 8th Ward 3rd Dist- 0011","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","7","7.26%"
"Allentown 8th Ward 4th Dist- 0012","DEM Governor","JOSH SHAPIRO","156","14.55%"
"Allentown 8th Ward 4th Dist- 0012","DEM Lieutenant Governor","AUSTIN DAVIS","138","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","55","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","48","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","11","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","41","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","143","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in the General Assembly in the 132nd Legi","MIKE SCHLOSSBERG","146","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","DANIELLE SHACKELFORD","108","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","AIDAN LEVINSON","57","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","APRIL RIDDICK","92","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","CARMEN BELL","89","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","CELESTE DEE","50","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","GABRIELLE KLOTZ","29","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","SARINA TORRES","90","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","JULIAN GURIDY","111","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","SUNNY GHAI","47","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","LORI MCFARLAND","34","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","BEN STEMRICH","98","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Democratic State Committee","KATHLEEN PARSONS","36","14.55%"
"Allentown 8th Ward 4th Dist- 0012","REP Governor","STACY GARRITY","45","14.55%"
"Allentown 8th Ward 4th Dist- 0012","REP Lieutenant Governor","JOHN VENTRE","21","14.55%"
"Allentown 8th Ward 4th Dist- 0012","REP Lieutenant Governor","JASON RICHEY","26","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","46","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","38","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Representative in the General Assembly in the 132nd Legi","CAREN LOWREY","43","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - At Large","JOE VICHOT","31","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - At Large","LISA WALTER","30","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","24","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","32","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - At Large","BLAKE MARLES","36","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - District 1","BOB DADAY","41","14.55%"
"Allentown 8th Ward 4th Dist- 0012","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","35","14.55%"
"Allentown 8th Ward 5th Dist- 0013","DEM Governor","JOSH SHAPIRO","68","12.84%"
"Allentown 8th Ward 5th Dist- 0013","DEM Lieutenant Governor","AUSTIN DAVIS","59","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","26","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","25","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","1","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","12","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","64","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in the General Assembly in the 22nd Legis","CE CE GERLACH","31","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in the General Assembly in the 22nd Legis","ANA TIBURCIO","37","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","DANIELLE SHACKELFORD","38","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","AIDAN LEVINSON","15","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","APRIL RIDDICK","34","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","CARMEN BELL","29","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","CELESTE DEE","18","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","GABRIELLE KLOTZ","11","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","SARINA TORRES","40","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","JULIAN GURIDY","42","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","SUNNY GHAI","16","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","LORI MCFARLAND","15","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","BEN STEMRICH","33","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Democratic State Committee","KATHLEEN PARSONS","14","12.84%"
"Allentown 8th Ward 5th Dist- 0013","DEM Member of the County Committee Allentown 8th Ward 5t","JUAN DELEON","45","12.84%"
"Allentown 8th Ward 5th Dist- 0013","DEM Member of the County Committee Allentown 8th Ward 5t","CLAUDIA PARRALES DELEON","51","12.84%"
"Allentown 8th Ward 5th Dist- 0013","REP Governor","STACY GARRITY","16","12.84%"
"Allentown 8th Ward 5th Dist- 0013","REP Lieutenant Governor","JOHN VENTRE","6","12.84%"
"Allentown 8th Ward 5th Dist- 0013","REP Lieutenant Governor","JASON RICHEY","7","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","16","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","14","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Representative in the General Assembly in the 22nd Legis","ROBERT E SMITH JR","15","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - At Large","JOE VICHOT","13","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - At Large","LISA WALTER","12","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","7","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","11","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - At Large","BLAKE MARLES","11","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - District 1","BOB DADAY","16","12.84%"
"Allentown 8th Ward 5th Dist- 0013","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","11","12.84%"
"Allentown 8th Ward 6th Dist- 0014","DEM Governor","JOSH SHAPIRO","68","8.62%"
"Allentown 8th Ward 6th Dist- 0014","DEM Lieutenant Governor","AUSTIN DAVIS","57","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","26","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","28","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","1","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","12","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","64","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in the General Assembly in the 22nd Legis","CE CE GERLACH","37","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in the General Assembly in the 22nd Legis","ANA TIBURCIO","31","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","DANIELLE SHACKELFORD","44","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","AIDAN LEVINSON","12","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","APRIL RIDDICK","42","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","CARMEN BELL","41","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","CELESTE DEE","19","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","GABRIELLE KLOTZ","13","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","SARINA TORRES","39","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","JULIAN GURIDY","38","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","SUNNY GHAI","10","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","LORI MCFARLAND","10","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","BEN STEMRICH","31","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Democratic State Committee","KATHLEEN PARSONS","4","8.62%"
"Allentown 8th Ward 6th Dist- 0014","REP Governor","STACY GARRITY","7","8.62%"
"Allentown 8th Ward 6th Dist- 0014","REP Lieutenant Governor","JOHN VENTRE","5","8.62%"
"Allentown 8th Ward 6th Dist- 0014","REP Lieutenant Governor","JASON RICHEY","5","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in Congress in the 7th Congressional Dist","RYAN MACKENZIE","10","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Senator In the General Assembly in the 14th Senatorial D","OMY MALDONADO","7","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Representative in the General Assembly in the 22nd Legis","ROBERT E SMITH JR","11","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - At Large","JOE VICHOT","4","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - At Large","LISA WALTER","7","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - At Large","JEANNETTE WROBEL","2","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - At Large","LINDA J SWANKOSKI","5","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - At Large","BLAKE MARLES","6","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - District 1","BOB DADAY","8","8.62%"
"Allentown 8th Ward 6th Dist- 0014","Member of the Republican State Committee - District 1","JACQUELINE RIVERA","4","8.62%"
"Allentown 8th Ward 7th Dist- 0015","DEM Governor","JOSH SHAPIRO","153","19.20%"
"Allentown 8th Ward 7th Dist- 0015","DEM Lieutenant Governor","AUSTIN DAVIS","142","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Representative in Congress in the 7th Congressional Dist","CAROL OBANDO DERSTINE","37","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Representative in Congress in the 7th Congressional Dist","BOB BROOKS","56","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Representative in Congress in the 7th Congressional Dist","LAMONT G MCCLURE","27","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Representative in Congress in the 7th Congressional Dist","RYAN CROSSWELL","33","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Senator In the General Assembly in the 14th Senatorial D","NICK MILLER","151","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Representative in the General Assembly in the 132nd Legi","MIKE SCHLOSSBERG","149","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Member of the Democratic State Committee","DANIELLE SHACKELFORD","104","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Member of the Democratic State Committee","AIDAN LEVINSON","55","19.20%"
"Allentown 8th Ward 7th Dist- 0015","Member of the Democratic State Committee","APRIL RIDDICK","89","19.20%"
