Unofficial Election Results
LEHIGH
Precinct,Contest Name,Candidate Name,Votes,Voter Turnout
"Bethlehem 13th Ward 4th Dist- 0066","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Shannon L Patrick","408","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Michael E Faccinetto","393","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DEM Silagh White","381","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","BETHLEHEM SCHOOL DIRECTOR AT LARGE","REP Heather L Christein","196","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPREME COURT - DONOHUE","Yes","471","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPREME COURT - DONOHUE","No","162","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPREME COURT - DOUGHERTY","Yes","468","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPREME COURT - DOUGHERTY","No","166","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPREME COURT - WECHT","Yes","470","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPREME COURT - WECHT","No","163","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPERIOR COURT - DEBOW","Yes","462","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","SUPERIOR COURT - DEBOW","No","162","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","COMMONWEALTH COURT - WOJCIK","Yes","453","49.10%"
"Bethlehem 13th Ward 4th Dist- 0066","COMMONWEALTH COURT - WOJCIK","No","167","49.10%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","342","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","122","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","13","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","353","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","123","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","351","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","125","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","COUNTY EXECUTIVE","DEM Joshua Siegel","354","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","COUNTY EXECUTIVE","REP Roger MacLean","124","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","352","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","124","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM MAYOR","DEM J William Reynolds","379","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM CITY COUNCIL","DEM Rachel Leon","339","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM CITY COUNCIL","DEM Hillary G Kwiatek","314","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM CITY COUNCIL","DEM Justin Amann","310","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM CITY COUNCIL","DEM Jo Daniels","310","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM CITY COUNCIL","REP Joseph F Poplawski","137","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM CITY CONTROLLER","DEM George Yasso","394","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Shannon L Patrick","318","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Michael E Faccinetto","285","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DEM Silagh White","308","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","BETHLEHEM SCHOOL DIRECTOR AT LARGE","REP Heather L Christein","128","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","INSPECTOR OF ELECTION - B13-5","DEM Joyce A Dawley","376","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPREME COURT - DONOHUE","Yes","355","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPREME COURT - DONOHUE","No","113","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPREME COURT - DOUGHERTY","Yes","353","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPREME COURT - DOUGHERTY","No","116","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPREME COURT - WECHT","Yes","355","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPREME COURT - WECHT","No","115","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPERIOR COURT - DEBOW","Yes","343","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","SUPERIOR COURT - DEBOW","No","118","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","COMMONWEALTH COURT - WOJCIK","Yes","341","45.14%"
"Bethlehem 13th Ward 5th Dist- 0067","COMMONWEALTH COURT - WOJCIK","No","120","45.14%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","245","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","142","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","5","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","250","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","142","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","244","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","144","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","COUNTY EXECUTIVE","DEM Joshua Siegel","244","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","COUNTY EXECUTIVE","REP Roger MacLean","143","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","242","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","147","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM MAYOR","DEM J William Reynolds","301","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM CITY COUNCIL","DEM Rachel Leon","239","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM CITY COUNCIL","DEM Hillary G Kwiatek","228","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM CITY COUNCIL","DEM Justin Amann","216","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM CITY COUNCIL","DEM Jo Daniels","217","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM CITY COUNCIL","REP Joseph F Poplawski","146","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM CITY CONTROLLER","DEM George Yasso","302","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Shannon L Patrick","236","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Michael E Faccinetto","211","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DEM Silagh White","206","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","BETHLEHEM SCHOOL DIRECTOR AT LARGE","REP Heather L Christein","144","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPREME COURT - DONOHUE","Yes","248","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPREME COURT - DONOHUE","No","121","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPREME COURT - DOUGHERTY","Yes","252","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPREME COURT - DOUGHERTY","No","122","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPREME COURT - WECHT","Yes","249","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPREME COURT - WECHT","No","122","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPERIOR COURT - DEBOW","Yes","239","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","SUPERIOR COURT - DEBOW","No","129","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","COMMONWEALTH COURT - WOJCIK","Yes","245","43.43%"
"Bethlehem 13th Ward 6th Dist- 0068","COMMONWEALTH COURT - WOJCIK","No","121","43.43%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","299","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","116","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","12","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","312","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","114","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","305","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","116","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","COUNTY EXECUTIVE","DEM Joshua Siegel","309","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","COUNTY EXECUTIVE","REP Roger MacLean","114","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","300","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","121","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM MAYOR","DEM J William Reynolds","346","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM CITY COUNCIL","DEM Rachel Leon","282","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM CITY COUNCIL","DEM Hillary G Kwiatek","252","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM CITY COUNCIL","DEM Justin Amann","242","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM CITY COUNCIL","DEM Jo Daniels","236","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM CITY COUNCIL","REP Joseph F Poplawski","123","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM CITY CONTROLLER","DEM George Yasso","354","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Shannon L Patrick","258","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Michael E Faccinetto","215","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DEM Silagh White","236","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","BETHLEHEM SCHOOL DIRECTOR AT LARGE","REP Heather L Christein","122","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPREME COURT - DONOHUE","Yes","303","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPREME COURT - DONOHUE","No","107","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPREME COURT - DOUGHERTY","Yes","307","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPREME COURT - DOUGHERTY","No","107","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPREME COURT - WECHT","Yes","302","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPREME COURT - WECHT","No","110","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPERIOR COURT - DEBOW","Yes","289","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","SUPERIOR COURT - DEBOW","No","119","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","COMMONWEALTH COURT - WOJCIK","Yes","294","32.07%"
"Bethlehem 13th Ward 7th Dist- 0069","COMMONWEALTH COURT - WOJCIK","No","115","32.07%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","327","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","180","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","13","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","345","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","179","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","340","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","178","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","COUNTY EXECUTIVE","DEM Joshua Siegel","341","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","COUNTY EXECUTIVE","REP Roger MacLean","173","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","331","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","181","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM MAYOR","DEM J William Reynolds","389","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM CITY COUNCIL","DEM Rachel Leon","315","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM CITY COUNCIL","DEM Hillary G Kwiatek","301","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM CITY COUNCIL","DEM Justin Amann","282","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM CITY COUNCIL","DEM Jo Daniels","275","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM CITY COUNCIL","REP Joseph F Poplawski","183","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM CITY CONTROLLER","DEM George Yasso","395","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Shannon L Patrick","297","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DAR Michael E Faccinetto","268","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM SCHOOL DIRECTOR AT LARGE","DEM Silagh White","272","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","BETHLEHEM SCHOOL DIRECTOR AT LARGE","REP Heather L Christein","179","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","JUDGE OF ELECTION - B13-8","REP Lucie Madawela","261","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPREME COURT - DONOHUE","Yes","355","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPREME COURT - DONOHUE","No","146","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPREME COURT - DOUGHERTY","Yes","347","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPREME COURT - DOUGHERTY","No","154","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPREME COURT - WECHT","Yes","347","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPREME COURT - WECHT","No","150","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPERIOR COURT - DEBOW","Yes","324","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","SUPERIOR COURT - DEBOW","No","162","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","COMMONWEALTH COURT - WOJCIK","Yes","325","40.55%"
"Bethlehem 13th Ward 8th Dist- 0070","COMMONWEALTH COURT - WOJCIK","No","158","40.55%"
"Catasauqua 1st District- 0072","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","283","34.51%"
"Catasauqua 1st District- 0072","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","200","34.51%"
"Catasauqua 1st District- 0072","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","12","34.51%"
"Catasauqua 1st District- 0072","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","295","34.51%"
"Catasauqua 1st District- 0072","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","201","34.51%"
"Catasauqua 1st District- 0072","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","285","34.51%"
"Catasauqua 1st District- 0072","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","208","34.51%"
"Catasauqua 1st District- 0072","COUNTY EXECUTIVE","DEM Joshua Siegel","299","34.51%"
"Catasauqua 1st District- 0072","COUNTY EXECUTIVE","REP Roger MacLean","196","34.51%"
"Catasauqua 1st District- 0072","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","287","34.51%"
"Catasauqua 1st District- 0072","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","205","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA MAYOR","DEM Anthony Alcalde","280","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA MAYOR","REP Samuel Safadi","224","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA BOROUGH COUNCIL","DAR Tara Nicholas","327","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA BOROUGH COUNCIL","DAR Howard Cunningham","215","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA BOROUGH COUNCIL","REP Robert Zakos","216","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA BOROUGH COUNCIL","NOF David Bernini","221","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA TAX COLLECTOR","DEM Stacy A Zellner","265","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA TAX COLLECTOR","REP James Delbertis","240","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Shawn McGinley","283","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Christy Onkotz Cooper","251","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA SCHOOL DIRECTOR - 4YR","DAR Dale K Hein","279","34.51%"
"Catasauqua 1st District- 0072","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Jamie Nattress","223","34.51%"
"Catasauqua 1st District- 0072","SUPREME COURT - DONOHUE","Yes","311","34.51%"
"Catasauqua 1st District- 0072","SUPREME COURT - DONOHUE","No","162","34.51%"
"Catasauqua 1st District- 0072","SUPREME COURT - DOUGHERTY","Yes","309","34.51%"
"Catasauqua 1st District- 0072","SUPREME COURT - DOUGHERTY","No","162","34.51%"
"Catasauqua 1st District- 0072","SUPREME COURT - WECHT","Yes","299","34.51%"
"Catasauqua 1st District- 0072","SUPREME COURT - WECHT","No","171","34.51%"
"Catasauqua 1st District- 0072","SUPERIOR COURT - DEBOW","Yes","295","34.51%"
"Catasauqua 1st District- 0072","SUPERIOR COURT - DEBOW","No","170","34.51%"
"Catasauqua 1st District- 0072","COMMONWEALTH COURT - WOJCIK","Yes","295","34.51%"
"Catasauqua 1st District- 0072","COMMONWEALTH COURT - WOJCIK","No","165","34.51%"
"Catasauqua 2nd District- 0073","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","240","36.78%"
"Catasauqua 2nd District- 0073","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","215","36.78%"
"Catasauqua 2nd District- 0073","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","12","36.78%"
"Catasauqua 2nd District- 0073","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","246","36.78%"
"Catasauqua 2nd District- 0073","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","218","36.78%"
"Catasauqua 2nd District- 0073","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","247","36.78%"
"Catasauqua 2nd District- 0073","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","217","36.78%"
"Catasauqua 2nd District- 0073","COUNTY EXECUTIVE","DEM Joshua Siegel","256","36.78%"
"Catasauqua 2nd District- 0073","COUNTY EXECUTIVE","REP Roger MacLean","210","36.78%"
"Catasauqua 2nd District- 0073","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","243","36.78%"
"Catasauqua 2nd District- 0073","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","219","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA MAYOR","DEM Anthony Alcalde","247","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA MAYOR","REP Samuel Safadi","222","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA BOROUGH COUNCIL","DAR Tara Nicholas","284","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA BOROUGH COUNCIL","DAR Howard Cunningham","226","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA BOROUGH COUNCIL","REP Robert Zakos","209","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA BOROUGH COUNCIL","NOF David Bernini","223","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA TAX COLLECTOR","DEM Stacy A Zellner","242","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA TAX COLLECTOR","REP James Delbertis","228","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Shawn McGinley","244","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Christy Onkotz Cooper","218","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA SCHOOL DIRECTOR - 4YR","DAR Dale K Hein","281","36.78%"
"Catasauqua 2nd District- 0073","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Jamie Nattress","201","36.78%"
"Catasauqua 2nd District- 0073","SUPREME COURT - DONOHUE","Yes","277","36.78%"
"Catasauqua 2nd District- 0073","SUPREME COURT - DONOHUE","No","174","36.78%"
"Catasauqua 2nd District- 0073","SUPREME COURT - DOUGHERTY","Yes","279","36.78%"
"Catasauqua 2nd District- 0073","SUPREME COURT - DOUGHERTY","No","172","36.78%"
"Catasauqua 2nd District- 0073","SUPREME COURT - WECHT","Yes","272","36.78%"
"Catasauqua 2nd District- 0073","SUPREME COURT - WECHT","No","174","36.78%"
"Catasauqua 2nd District- 0073","SUPERIOR COURT - DEBOW","Yes","262","36.78%"
"Catasauqua 2nd District- 0073","SUPERIOR COURT - DEBOW","No","177","36.78%"
"Catasauqua 2nd District- 0073","COMMONWEALTH COURT - WOJCIK","Yes","257","36.78%"
"Catasauqua 2nd District- 0073","COMMONWEALTH COURT - WOJCIK","No","183","36.78%"
"Catasauqua 3rd District- 0074","JUDGE OF THE SUPERIOR COURT","DEM Brandon Neuman","281","40.77%"
"Catasauqua 3rd District- 0074","JUDGE OF THE SUPERIOR COURT","REP Maria Battista","239","40.77%"
"Catasauqua 3rd District- 0074","JUDGE OF THE SUPERIOR COURT","LBR Daniel Wassmer","16","40.77%"
"Catasauqua 3rd District- 0074","JUDGE OF THE COMMONWEALTH COURT","DEM Stella Tsai","289","40.77%"
"Catasauqua 3rd District- 0074","JUDGE OF THE COMMONWEALTH COURT","REP Matt Wolford","247","40.77%"
"Catasauqua 3rd District- 0074","JUDGE OF THE COURT OF COMMON PLEAS","DEM Mark B Stanziola","286","40.77%"
"Catasauqua 3rd District- 0074","JUDGE OF THE COURT OF COMMON PLEAS","REP Patricia Fuentes Mulqueen","241","40.77%"
"Catasauqua 3rd District- 0074","COUNTY EXECUTIVE","DEM Joshua Siegel","304","40.77%"
"Catasauqua 3rd District- 0074","COUNTY EXECUTIVE","REP Roger MacLean","231","40.77%"
"Catasauqua 3rd District- 0074","COUNTY COMMISSIONER - DISTRICT 3","DEM Zachary Cole Borghi","283","40.77%"
"Catasauqua 3rd District- 0074","COUNTY COMMISSIONER - DISTRICT 3","REP Jacqueline Rivera","246","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA MAYOR","DEM Anthony Alcalde","268","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA MAYOR","REP Samuel Safadi","272","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA BOROUGH COUNCIL","DAR Tara Nicholas","364","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA BOROUGH COUNCIL","DAR Howard Cunningham","301","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA BOROUGH COUNCIL","REP Robert Zakos","252","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA BOROUGH COUNCIL","NOF David Bernini","197","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA TAX COLLECTOR","DEM Stacy A Zellner","245","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA TAX COLLECTOR","REP James Delbertis","293","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Shawn McGinley","307","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Christy Onkotz Cooper","273","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA SCHOOL DIRECTOR - 4YR","DAR Dale K Hein","329","40.77%"
"Catasauqua 3rd District- 0074","CATASAUQUA SCHOOL DIRECTOR - 4YR","DEM Jamie Nattress","242","40.77%"
"Catasauqua 3rd District- 0074","SUPREME COURT - DONOHUE","Yes","334","40.77%"
"Catasauqua 3rd District- 0074","SUPREME COURT - DONOHUE","No","177","40.77%"
"Catasauqua 3rd District- 0074","SUPREME COURT - DOUGHERTY","Yes","329","40.77%"
"Catasauqua 3rd District- 0074","SUPREME COURT - DOUGHERTY","No","182","40.77%"
"Catasauqua 3rd District- 0074","SUPREME COURT - WECHT","Yes","326","40.77%"
"Catasauqua 3rd District- 0074","SUPREME COURT - WECHT","No","183","40.77%"
"Catasauqua 3rd District- 0074","SUPERIOR COURT - DEBOW","Yes","300","40.77%"
"Catasauqua 3rd District- 0074","SUPERIOR COURT - DEBOW","No","194","40.77%"
